,533,0,SOCIEDAD DE COMERCIALIZACION INTERNACIONAL MIRA LTDA,13.205,46%,662,66,8.237,5.995,2.242,
,534,629,BURICA S.A.,13.199,24%,1.238,733,20.414,3.775,16.639,
,535,550,PRODUCTOS QIKELY S.A.S.,13.194,6%,762,437,7.112,2.233,4.879,
,536,433,AGECOLDEX S.A.,13.194,-23%,1.484,853,8.438,5.501,2.937,
,537,517,SUPRAPAK S.A.,13.191,-2%,124,-1.131,13.451,9.433,4.018,
,538,492,CALDERON INGENIEROS S.A.,13.191,-10%,247,153,10.965,7.987,2.978,
,539,0,COLONIA S.A.,13.156,4342%,774,774,19.027,11.073,7.954,
,540,545,INDUSTRIA DE ALUMINIO INDIA S.A.S.,13.128,4%,681,4.566,25.006,4.162,20.844,
,541,567,COMPANIA COLOMBIANA DE ESMALTES S.A.,13.106,9%,1.388,1.004,25.514,1.855,23.659,
,542,595,MEJIA INGENIERIA Y ARQUITECTOS S.A.S.,13.101,14%,585,315,4.116,3.449,667,
,543,691,PALMIRA S.A.,13.085,37%,621,-69,6.495,5.567,928,
,544,547,ARKA S.A.,13.063,4%,-825,-566,5.036,6.567,-1.531,
,545,646,IV NIVEL S.A.,13.034,27%,1.586,1.143,7.866,5.558,2.308,
,546,579,CAJAS COLOMBIANAS LTDA,13.027,11%,754,377,16.345,6.426,9.919,
,547,407,OMNICON S.A.,13.025,-30%,1.887,236,8.805,6.811,1.994,
,548,566,REDOX COLOMBIA S A S,12.998,8%,221,106,5.548,3.661,1.887,
,549,652,TRANSPORTES ESPECIALES UNO A LIMITADA,12.989,27%,1.102,693,6.446,4.276,2.171,
,550,452,PRENSA MODERNA IMPRESORES S.A.,12.928,-20%,83,-434,36.005,3.776,32.228,
,551,0,C I METALES Y METALES DE OCCIDENTE S.A.,12.918,2595%,-640,-425,12.047,10.801,1.246,
,552,485,CONALPLAS S.A.,12.878,-14%,1.249,769,10.167,1.374,8.794,
,553,532,COLFACTORY S.A.,12.876,-1%,1.905,1.125,14.786,11.158,3.628,
,554,515,ENERTOTAL SA ESP,12.859,-5%,556,-2.867,54.103,49.150,4.953,
,555,329,CONSTRUCCIONES MAJA S.A.S.,12.835,-47%,199,92,16.970,10.158,6.812,
,556,416,VELOGAS DE OCCIDENTE SA ESP,12.730,-30%,325,98,7.869,4.448,3.421,
,557,549,PAYAN Y CIA LTDA,12.677,1%,451,129,6.201,2.897,3.304,
,558,573,CURTIPIELES S.A.S.,12.640,6%,-374,-740,20.860,10.670,10.191,
,559,581,PRODUCTORA Y COMERCIALIZADORA VALLECILLA LTDA,12.639,8%,180,38,15.444,12.597,2.847,
,560,616,NACIONAL DE COMERCIO NADELCO S.A.,12.613,15%,-42,340,9.129,3.715,5.414,
,561,563,FERIAS Y EVENTOS S.A.,12.531,4%,1.274,411,9.740,4.748,4.992,
,562,0,FRONTENAC INTERNACIONAL DE COLOMBIA LTDA,12.500,19%,1.192,394,9.513,6.993,2.520,
,563,687,DISTRIBUCIONES MODENA S.A.,12.496,29%,501,321,6.592,2.699,3.893,
,564,619,IMECOL DEL CAUCA S.A.,12.459,15%,727,402,9.509,2.667,6.842,
,565,387,GENTES S.A.,12.450,-37%,399,-234,2.795,2.461,334,
,566,445,CIM COMPAÑIA DE INGENIERIA Y MONTAJES S.A.,12.395,-25%,421,-21,6.437,5.678,759,
,567,405,EMPRESA DE TRANSPORTE RIO CALI S.A.,12.331,-34%,464,697,22.985,16.243,6.742,
,568,438,COMERCIALIZADORA GOMEZ SALAS Y CIA S EN C,12.291,-27%,-294,-266,1.006,1.053,-47,
,569,378,INVERSIONES LA CORAZA LTDA,12.286,-40%,-182,819,18.866,4.384,14.482,
,570,590,INVERSIONES DIOMARDI S EN C,12.246,6%,1.868,496,12.441,7.873,4.568,
,571,621,UNITED S.A.,12.226,13%,812,384,14.112,5.749,8.363,
,572,618,DISTRIBUIDORA EXTRA LTDA,12.203,12%,-151,177,6.363,2.415,3.947,
,573,471,TRABAJAMOS CALI LTDA,12.193,-20%,78,129,1.563,775,787,
,574,570,DFL S.A.,12.101,1%,1.409,489,9.552,5.658,3.895,
,575,605,NEXXOS STUDIO NXS S.A.S.,12.094,8%,2.023,1.131,14.357,6.594,7.763,
,576,571,GRUPO IT INDUSTINTAS S.A.S.,12.074,2%,1.299,617,11.846,5.594,6.252,
,577,665,MAZKO S.A.S.,12.050,20%,-714,81,7.799,1.835,5.964,
,578,697,GRUPO FACTORING DE OCCIDENTE S.A.,12.016,28%,5.537,1.847,61.530,40.975,20.555,
,579,600,EMPRESA DE SERVICIOS PISCANO S.A.,11.942,5%,939,731,6.664,2.805,3.859,
,580,608,FORVAL S.A.,11.927,7%,937,112,11.989,8.247,3.742,
,581,661,C P A CONSTRUCCIONES PREFABRICADAS S.A.,11.905,18%,405,174,17.035,8.508,8.527,
,582,564,PRODUCTOS LA MARIA SOCIEDAD POR ACCIONES SIMPLIFICADA,11.768,-2%,1.047,355,2.789,1.585,1.205,
,583,0,CLINICA ORIENTE LTDA,11.707,ND,1.254,799,6.550,5.211,1.339,
,584,644,ESPECIALIDADES DIAGNOSTICAS IHR LTDA,11.662,13%,838,533,5.208,2.369,2.839,
,585,635,CODES.A.,11.629,10%,2.831,1.037,10.807,3.589,7.218,
,586,369,AZURITA S.A.,11.622,-44%,5.159,3.657,304.467,46.568,257.898,
,587,0,TREFILADOS Y MALLAS DE COLOMBIA S.A.S.,11.601,ND,846,676,5.677,3.924,1.754,
,588,469,PLASTIUNIVERSO S.A.S.,11.600,-25%,612,620,8.404,6.768,1.637,
,589,614,EMA HOLDINGS S.A.,11.586,5%,-417,11.855,179.666,10.658,169.008,
,590,656,DISTRIBUCIONES DAMASCO S.A.,11.569,14%,342,171,6.672,1.691,4.982,
,591,647,AUTOCORDILLERA S.A.,11.538,13%,65,86,5.077,2.822,2.255,
,592,654,DISTRIBUIDORA INTERNACIONAL DE ARTICULOS DEPORTIVOS S.A.,11.529,13%,661,83,9.370,6.622,2.748,
,593,602,LUBRICOM S.A.,11.503,2%,318,213,2.556,230,2.326,
,594,321,MULTIPARTES LIMITADA,11.489,-54%,-1.082,-2.973,23.247,15.822,7.426,
,595,0,CELCO S.A.,11.484,22%,418,271,7.246,5.287,1.960,
,596,626,ELEMENTOS ELECTRICOS S.A.,11.370,6%,865,809,6.114,1.927,4.188,
,597,594,SUPERMOTOS DEL PACIFICO S.A.S.,11.350,-1%,-121,61,2.439,1.118,1.321,
,598,0,ANDRADE Y CIA S.A.,11.347,ND,766,243,16.031,8.523,7.508,
,599,0,DROSERVICIO LTDA,11.345,ND,497,-238,15.404,7.676,7.727,
,600,0,CONSTRUCCIONES Y VIVIENDA DEL VALLE S.A.,11.332,28%,2.338,1.605,20.556,9.077,11.480,
,601,627,TM MEDICAS S.A.,11.331,6%,1.228,574,8.524,5.252,3.272,
,602,613,HOTEL PACIFICO ROYAL LTDA,11.310,3%,551,327,10.379,5.389,4.990,
,603,0,CARVEL LTDA INGENIEROS CONTRATISTAS,11.204,30%,1.629,1.068,9.064,2.944,6.120,
,604,625,ALFARO HNOS E HIJOS LTDA,11.179,4%,-19,16,4.478,2.379,2.098,
,605,575,UNION PLASTICA LTDA,11.177,-6%,458,215,11.189,2.718,8.471,
,606,604,REBUJIAS S.A.,11.079,-2%,677,147,6.157,4.091,2.066,
,607,370,SERVICIOS INDUSTRIALES METALMECANICOS S.A.S.,11.068,-47%,1.653,1.610,8.718,6.593,2.125,
,608,632,GALLETERIA Y PANIFICADORA MAMI S.A.,11.032,4%,802,234,7.223,1.365,5.858,
,609,0,FRAGANCIAS Y SABORES S.A.,11.027,30%,1.150,790,6.241,3.422,2.819,
,610,428,I C PREFABRICADOS S.A.,11.014,-37%,2.272,319,71.695,55.266,16.429,
,611,666,JAPIO GARCES & CIA S.A.,10.985,9%,3.881,4.338,388.950,7.134,381.816,
,612,0,COMPAÑIA DE NEGOCIOS CGM S.A.S.,10.936,ND,10.753,12.442,75.563,4.414,71.149,
,613,651,MUSICAR SAS,10.913,7%,1.206,1.119,10.644,4.366,6.278,
,614,521,GERS S.A.,10.903,-19%,1.141,483,8.257,4.289,3.969,
,615,562,POLIETILENOS DEL VALLE S.A.,10.877,-10%,1.002,415,15.215,5.200,10.015,
,616,641,TECAM S.A. TECNOLOGIA AMBIENTAL,10.874,5%,868,577,9.820,2.009,7.811,
,617,633,MARCARO LIMITADA,10.871,3%,2.072,1.383,10.847,1.901,8.946,
,618,538,DISTRIBUIDORA LA FERIA DE LAS PINTURAS Y CIA S EN C,10.802,-16%,60,106,6.968,2.707,4.262,
,619,642,ABASTECIMEINTOS INDUSTRIALES S.A.S.,10.778,4%,970,133,10.763,7.512,3.251,
,620,0,BEXTRAL S.A.,10.757,,136,134,8.247,5.037,3.210,
,621,628,CASA GRAJALES S.A.,10.752,1%,801,335,26.063,4.644,21.419,
,622,554,GENERAL METALICA S.A.,10.749,-14%,86,-637,24.305,9.635,14.670,
,623,0,HUGO RESTREPO Y CIA S.A.,10.701,ND,1.061,1.229,11.706,5.028,6.678,
,624,0,MERCADEO LTDA,10.682,17%,429,278,4.109,1.569,2.540,
,625,631,GLOBAL GAMING S.A.S.,10.646,0%,4.433,3.289,29.032,2.566,26.466,
,626,683,HORTALIZAS GOURMET LTDA,10.633,9%,717,256,4.169,2.550,1.619,
,627,0,SECAR INGENIEROS S.A.,10.632,258%,1.340,828,9.290,6.780,2.510,
,628,0,CESCONSTRUCCIONES S.A.,10.631,ND,481,300,3.903,1.819,2.084,
,629,526,INGENIERIA GRAFICA S.A.,10.590,-19%,865,551,10.498,1.523,8.975,
,630,0,ROCALES Y CONCRETOS SOCIEDAD POR ACCIONES SIMPLIFICADA,10.557,-30%,830,568,29.245,5.884,23.360,
,631,622,GRANJAS PARAISO LTDA,10.530,-3%,403,196,3.856,2.284,1.572,
,632,657,HUELLA CREATIVA S.A.,10.501,4%,1.043,684,6.114,2.093,4.020,
,633,576,ELECTRO INGENIERIA LIMITADA,10.500,-11%,723,437,6.444,1.304,5.140,
,634,599,ELECTRA S.A.,10.494,-8%,-108,-840,13.314,8.365,4.948,
,635,637,SERVICIOS INTEGRALES AAA S.A.S.,10.473,0%,-145,-202,1.388,1.414,-26,
,636,0,COMERCIALIZADORA DE IMPORTADOS LOS AMIGOS S.A.,10.466,30%,570,390,6.090,5.443,646,
,637,638,TRAPICHE LA PALESTINA S.A.,10.464,0%,247,174,5.269,2.547,2.722,
,638,0,INGENIERIA DISEÑO Y CONSTRUCCION S.A.S.,10.450,ND,2.752,724,93.186,90.691,2.495,
,639,0,SOPORTE A LA INGENIERIA LTDA,10.434,21%,1.378,659,7.464,5.109,2.355,
,640,659,CENTRALES DE TRANSPORTES S.A.,10.428,3%,958,1.014,52.441,4.320,48.120,
,641,615,MADERAS MARCO AURELIO ZULUAGA S.A.,10.415,-5%,483,49,4.527,2.486,2.040,
,642,0,EL TEMPLO DE LA MODA LIMITADA,10.397,ND,653,446,6.436,5.046,1.390,
,643,0,CONCALI COLOMBIA S A S,10.387,18%,409,241,5.712,2.617,3.096,
,644,686,SIEMPRE S.A.,10.364,7%,300,189,17.433,4.540,12.892,
,645,677,DAMIS S.A.,10.284,5%,801,652,7.052,3.241,3.810,
,646,653,COLOMBIANA DE ADHESIVOS COLDESIVOS S.A.,10.267,1%,1.447,940,14.202,2.004,12.197,
,647,597,CAODEL S.A.S.,10.266,-10%,1.298,1.026,15.925,10.532,5.393,
,648,0,INDUSTRIAS DE ENVASES S.A.,10.175,10%,3.463,2.061,16.505,1.662,14.843,
,649,689,EMPRESA ASOCIATIVA DE TRABAJO AVICOLA ALEJANDRIA,10.153,6%,212,294,5.789,2.491,3.298,
,650,660,O TAFUR Z Y CIA S EN C,10.139,0%,217,93,7.505,3.548,3.957,
,651,0,SURTICAMPO S.A.,10.130,18%,370,284,5.888,1.318,4.570,
,652,658,COMPAÑIA DE TRANSPORTE TERMINALES S.A.,10.119,0%,942,163,11.644,7.521,4.123,
,653,0,TRANSPORTADORA LA PRENSA DEL VALLE S.A.S.,10.100,14%,941,976,8.717,5.290,3.427,
,654,0,PACK PLATINO S.A.S.,10.099,ND,2.385,1.105,6.167,3.911,2.256,
,655,0,BODEGA DEL MUEBLE S.A.,10.046,27%,4.041,1.456,6.517,4.404,2.112,
,656,0,SERVICIO DE SALUD INMEDIATO MEDICINA PREPAGADA S.A.,10.023,29%,1.617,1.335,11.940,2.610,9.330,
,657,0,SANTIAGO PLAZA S.A.,10.021,29%,619,371,3.662,1.686,1.976,
,658,0,DANIEL TOLEDO Y CIA LTDA,10.010,9%,1.205,680,9.607,3.581,6.026,
,659,640,ICOMALLAS S.A.,9.969,-4%,334,-28,6.103,4.170,1.933,
,660,0,CONSTRUCCIONES INDUSTRIALES S.A.S.,9.965,37%,634,392,12.100,3.005,9.095,
,661,694,PRODUCCION GRAFICA EDITORES S.A.,9.938,5%,785,123,7.682,5.485,2.196,
,662,673,LESAFFRE COLOMBIA LTDA,9.882,0%,-139,-415,3.762,2.449,1.313,
,663,675,HACIENDA SAN JOSE S.A.,9.876,1%,2.150,1.471,74.162,1.933,72.229,
,664,0,INVERSIONES BELO S.A.S.,9.869,ND,1.983,1.110,10.098,89,10.008,
,665,0,TULUA MOTOS S.A.,9.748,29%,-413,94,4.763,1.407,3.356,
,666,389,SEGURIDAD SEGAL LTDA,9.695,-50%,646,82,10.354,4.940,5.414,
,667,0,PAPELERIA CATI LTDA,9.686,8%,461,176,5.368,2.148,3.221,
,668,0,INDUSTRIAS MACAR PALMIRA S.A.,9.654,7%,872,214,4.485,2.925,1.560,
,669,459,CONTRUCTORA HABITEK S.A.S.,9.602,-39%,513,202,24.295,21.798,2.497,
,670,0,DICONSULTORIA S.A.,9.600,11%,1.728,834,4.983,981,4.002,
,671,667,SUPERMOTOS DEL VALLE S.A.S.,9.587,-4%,258,203,2.483,428,2.056,
,672,0,ODECOPACK S.A.S.,9.471,55%,1.367,640,7.553,6.610,943,
,673,0,LA TOUR S.A.,9.467,5%,941,758,18.947,1.675,17.272,
,674,617,DEPOSITO LOS RETALES LTDA,9.466,-14%,141,54,11.973,3.982,7.991,
,675,0,METAL MUÑOZ DE OCCIDENTE S.A.S.,9.387,ND,621,179,7.325,5.672,1.653,
,676,0,PROCOCASA PROMOTORA COMERCIAL DE CALI S.A.S.,9.382,9%,3.277,2.004,90.787,8.957,81.829,
,677,700,CASA DENTAL GABRIEL VELASQUEZ & CIA LTDA,9.374,0%,411,423,4.930,2.629,2.301,
,678,612,PEREA Y CIA SCS,9.337,-16%,2.424,2.867,6.608,2.028,4.580,
,679,0,PROALIMENTOS LIMITADA,9.334,14%,206,202,5.656,2.676,2.980,
,680,561,TRADING FINANCIAL GROUP S.A.,9.290,-23%,-1.332,1.403,17.632,9.398,8.234,
,681,0,TARGET MARKETING INTEGRAL S.A.,9.256,1%,914,540,4.015,455,3.560,
,682,645,QUIMICA COLOMBIANA LTDA,9.220,-11%,296,25,4.943,3.765,1.178,
,683,0,YAMAVALLE LTDA,9.209,17%,644,394,2.513,1.052,1.461,
,684,0,CONSTRUCCIONES E INGENIERIA S.A.,9.188,ND,287,57,7.367,6.609,758,
,685,679,DISPROQUIN LTDA,9.184,-6%,453,243,8.470,5.579,2.892,
,686,0,VALLE MOTOS S.A.,9.174,51%,-48,164,1.773,548,1.226,
,687,0,REGNIER & CIA S EN C,9.160,12%,189,65,937,461,476,
,688,0,AGENCIA CAUCHOSOL DE OCCIDENTE S.A.S.,9.151,17%,388,-5,5.328,5.142,186,
,689,537,SERVICIO INMEDIATO NACIONAL S.A.,9.119,-29%,353,-1.944,12.864,10.438,2.426,
,690,0,EDIFICADORA CONTINENTAL LTDA,9.081,26%,370,191,8.012,3.216,4.797,
,691,669,COLOMCARGA S.A.,9.081,-9%,366,93,7.157,3.618,3.539,
,692,0,MEDICAL TRADE DE COLOMBIA CO LTDA,9.079,28%,924,605,8.102,5.213,2.889,
,693,0,DUAL LTDA,9.068,23%,123,13,1.933,1.513,420,
,694,0,CLAVE 2000 S.A.,9.055,26%,648,756,55.088,50.082,5.007,
,695,0,CUARTAS Y CALDERON & CIA SCA,8.996,0%,411,214,7.612,3.473,4.139,
,696,0,PROYECTAR INGENIERIA S.A.S.,8.982,20%,351,181,5.257,1.721,3.536,
,697,0,SWEETSOL SUCURSAL COLOMBIA,8.966,19%,366,179,3.604,3.046,557,
,698,0,EMPRESA DE SERVICIOS PUBLICOS TELEPALMIRA S.A. E,8.951,-22%,-15.667,-33.185,164.112,129.543,34.568,
,699,0,CJ CONSTRUMAKINAS S.A.,8.912,ND,1.108,526,5.800,4.026,1.774,
,700,0,ALUMINUM & GLASS PRODUCTS S.A.S.,8.896,ND,355,285,2.893,2.048,845,
